rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
46,doi:10.1080/01691864.2014.1002529,Nonlinear robust adaptive Cartesian impedance control of UAVs equipped with a robot manipulator,2015,Advanced Robotics,https://doi.org/10.1080/01691864.2014.1002529,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.64972/jaat.2026v4.111,Adaptive Nonlinear Model Predictive Control for Soft Robotics Applications,2026,Journal of Applied Automation Technologies,https://doi.org/10.64972/jaat.2026v4.111,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.1109/case59546.2024.10711346,Adaptive Incremental Hybrid Impedance Control for Robotic Garment Manipulation,2024,2024 IEEE 20th International Conference on Automation Science and Engineering (CASE),https://doi.org/10.1109/case59546.2024.10711346,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.1016/j.robot.2007.09.001,Bio-mimetic impedance control of robotic manipulator for dynamic contact tasks,2008,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2007.09.001,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.3390/robotics11040078,Parameter-Adaptive Event-Triggered Sliding Mode Control for a Mobile Robot,2022,Robotics,https://doi.org/10.3390/robotics11040078,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.1002/asjc.2542,Model‐free finite‐time terminal sliding mode control with a novel adaptive sliding mode observer of uncertain robot systems,2022,Asian Journal of Control,https://doi.org/10.1002/asjc.2542,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1080/01691864.2014.985612,Adaptive impedance control of a variable stiffness actuator,2015,Advanced Robotics,https://doi.org/10.1080/01691864.2014.985612,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.1002/rcs.2469,Adaptive variable impedance position/force tracking control of fracture reduction robot,2023,The International Journal of Medical Robotics and Computer Assisted Surgery,https://doi.org/10.1002/rcs.2469,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1108/ir-10-2023-0237,Adaptive variable impedance force/position hybrid control for large surface polishing,2024,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-10-2023-0237,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1017/s0263574723001601,Hybrid impedance and admittance control for optimal robot–environment interaction,2024,Robotica,https://doi.org/10.1017/s0263574723001601,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.1109/icra.2011.5980070,Motion learning and adaptive impedance for robot control during physical interaction with humans,2011,2011 IEEE International Conference on Robotics and Automation,https://doi.org/10.1109/icra.2011.5980070,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
57,doi:10.1109/icma.2015.7237767,Adaptive hybrid impedance control of robot manipulators with robustness against environment's uncertainties,2015,2015 IEEE International Conference on Mechatronics and Automation (ICMA),https://doi.org/10.1109/icma.2015.7237767,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.1109/jrfid.2024.3355214,Adaptive Variable Universe Fuzzy Sliding-Mode Control for Robot Manipulators With Model Uncertainty,2024,IEEE Journal of Radio Frequency Identification,https://doi.org/10.1109/jrfid.2024.3355214,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.11591/ijece.v13i4.pp3939-3947,Adaptive sliding mode control for uncertain wheel mobile robot,2023,International Journal of Electrical and Computer Engineering (IJECE),https://doi.org/10.11591/ijece.v13i4.pp3939-3947,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.1109/icra46639.2022.9811957,Real-Time Multi-Contact Model Predictive Control via ADMM,2022,2022 International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra46639.2022.9811957,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.3390/app151810101,Adaptive Time Delay Impedance Control of Robot Manipulator via Voltage-Based Motor Control,2025,Applied Sciences,https://doi.org/10.3390/app151810101,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1108/ir-04-2025-0131,Interaction force control for robotic manipulators in contact tasks via prescribed performance-enhanced impedance regulation,2026,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-04-2025-0131,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.3390/machines12030205,Adaptive Sliding Mode Resilient Control of Multi-Robot Systems with a Leader–Follower Model under Byzantine Attacks in the Context of the Industrial Internet of Things,2024,Machines,https://doi.org/10.3390/machines12030205,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.1017/s0263574704000190,Adaptive Impedance Control of Robot Manipulators based on Function Approximation Technique,2004,Robotica,https://doi.org/10.1017/s0263574704000190,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.3390/aerospace13060509,Fixed-Time Adaptive Sliding Mode Disturbance Observer-Based Nonsingular Fixed-Time Terminal Sliding Mode Control for Uncertain Space Robot with External Disturbance,2026,Aerospace,https://doi.org/10.3390/aerospace13060509,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.3389/frobt.2026.1746577,Fast reprogramming and adaptive reproduction of contact-rich assembly,2026,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2026.1746577,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1177/00368504241286381,Sliding mode control with self-adaptive parameters of a 5-DOF hybrid robot,2024,Science Progress,https://doi.org/10.1177/00368504241286381,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1115/1.4036560,Adaptive Impedance Control of Parallel Ankle Rehabilitation Robot,2017,Journal of Dynamic Systems Measurement and Control,https://doi.org/10.1115/1.4036560,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1115/1.4054593,Adaptive Uncertainty Estimator-Based Sliding Mode Control for a Spherical Robot: Methodology and Verification,2022,Journal of Computational and Nonlinear Dynamics,https://doi.org/10.1115/1.4054593,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.11591/ijpeds.v14.i4.pp2546-2556,Adaptive control based neural network sliding mode approach for two links robot,2023,International Journal of Power Electronics and Drive Systems (IJPEDS),https://doi.org/10.11591/ijpeds.v14.i4.pp2546-2556,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.31763/ijrcs.v5i3.1950,Artificial Intelligence-Enhanced Sensorless Vector Control of Induction Motors Using Adaptive Neuro-Fuzzy Systems: Experimental Validation and Benchmark Analysis,2025,International Journal of Robotics and Control Systems,https://doi.org/10.31763/ijrcs.v5i3.1950,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.1109/ieeeconf38699.2020.9389203,Fuzzy Adaptive Impedance Control for Deep-Sea Hydraulic Manipulator Grasping Under Uncertainties,2020,Global Oceans 2020: Singapore – U.S. Gulf Coast,https://doi.org/10.1109/ieeeconf38699.2020.9389203,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1142/s0219843611002605,EXPERIMENTAL EVALUATION OF CARTESIAN AND JOINT IMPEDANCE CONTROL WITH ADAPTIVE FRICTION COMPENSATION FOR THE DEXTEROUS ROBOT HAND DLR-HIT II,2011,International Journal of Humanoid Robotics,https://doi.org/10.1142/s0219843611002605,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1016/j.mechmachtheory.2009.08.003,Adaptive sliding mode control with uncertainty estimator for robot manipulators,2010,Mechanism and Machine Theory,https://doi.org/10.1016/j.mechmachtheory.2009.08.003,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1109/tnnls.2017.2665581,Adaptive Fuzzy Neural Network Control for a Constrained Robot Using Impedance Learning,2018,IEEE Transactions on Neural Networks and Learning Systems,https://doi.org/10.1109/tnnls.2017.2665581,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1002/rnc.4880,High‐gain nonlinear observer‐based impedance control for deformable object cooperative teleoperation with nonlinear contact model,2020,International Journal of Robust and Nonlinear Control,https://doi.org/10.1002/rnc.4880,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1007/s10846-017-0732-1,Adaptive Hybrid System Framework for Unified Impedance and Admittance Control,2018,Journal of Intelligent & Robotic Systems,https://doi.org/10.1007/s10846-017-0732-1,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1016/j.isatra.2021.03.035,Adaptive fractional-order non-singular terminal sliding mode control based on fuzzy wavelet neural networks for omnidirectional mobile robot manipulator,2022,ISA Transactions,https://doi.org/10.1016/j.isatra.2021.03.035,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1038/s41598-023-27633-0,Adaptive nonsingular terminal sliding mode control of robot manipulator based on contour error compensation,2023,Scientific Reports,https://doi.org/10.1038/s41598-023-27633-0,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1038/s41598-024-79606-6,Sensorless contact force estimation and robust impedance control for a quadrotor manipulation system,2024,Scientific Reports,https://doi.org/10.1038/s41598-024-79606-6,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.3390/electronics10020212,Adaptive Sliding Mode Neural Network Control and Flexible Vibration Suppression of a Flexible Spatial Parallel Robot,2021,Electronics,https://doi.org/10.3390/electronics10020212,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.1016/j.isatra.2023.10.029,Position-based visual servoing of a 6-RSS parallel robot using adaptive sliding mode control,2024,ISA Transactions,https://doi.org/10.1016/j.isatra.2023.10.029,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1080/21642583.2017.1347532,Adaptive impedance control of robot manipulators based on Q-learning and disturbance observer,2017,Systems Science & Control Engineering,https://doi.org/10.1080/21642583.2017.1347532,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.3390/app13137423,Adaptive Synchronization Sliding Mode Control for an Uncertain Dual-Arm Robot with Unknown Control Direction,2023,Applied Sciences,https://doi.org/10.3390/app13137423,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
85,doi:10.1063/5.0037054,Model-free adaptive sliding mode control with adjustable funnel boundary for robot manipulators with uncertainties,2021,Review of Scientific Instruments,https://doi.org/10.1063/5.0037054,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.3390/act15020116,Risk-Aware Adaptive Safety Margins for Model Predictive Control with Orientation–Motion Coupled Barrier Functions in Dynamic Environments,2026,Actuators,https://doi.org/10.3390/act15020116,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1109/icra55743.2025.11127605,Reduced-Order Model Guided Contact-Implicit Model Predictive Control for Humanoid Locomotion,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra55743.2025.11127605,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1109/tmech.2024.3376358,Physical Human–Robot Interaction Based on Adaptive Impedance Control for Robotic-Assisted Total Hip Arthroplasty,2024,IEEE/ASME Transactions on Mechatronics,https://doi.org/10.1109/tmech.2024.3376358,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.3390/electronics12183856,Adaptive Fast-Terminal Neuro-Sliding Mode Control for Robot Manipulators with Unknown Dynamics and Disturbances,2023,Electronics,https://doi.org/10.3390/electronics12183856,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1109/tnnls.2024.3478215,Distributed Neural Adaptive Impedance Control for Cooperative Manipulation With Unknown Objects,2025,IEEE Transactions on Neural Networks and Learning Systems,https://doi.org/10.1109/tnnls.2024.3478215,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.3389/frobt.2025.1665267,A learning based impedance control strategy implemented on a soft prosthetic wrist in joint-space,2025,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2025.1665267,Addresses impedance control and robot foundation models or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Adaptive impedance tokens keeps action-critical alternatives explicit until a physical observation collapses them.
