method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
oracle_impedance,sensor_noise_burst,7,0,,0,0.91667,1.80014,0.71368,0.11193,1.48132,0.03478,0.00000,0.62500,0.06818,6,5,0.84848,-0.17752,0.83888,477.76866,0.23468,0,0:x-0.121:y-0.438:f0.00:tf12.21:p0.0000:tok-1;15:x0.028:y-0.426:f12.72:tf12.21:p0.0282:tok-1;30:x0.029:y-0.342:f12.66:tf12.21:p0.0291:tok-1;45:x0.029:y-0.205:f13.19:tf12.21:p0.0293:tok-1;60:x0.026:y-0.051:f15.33:tf12.21:p0.0260:tok-1;75:x0.034:y0.105:f15.75:tf16.08:p0.0335:tok-1;90:x0.035:y0.248:f16.63:tf16.08:p0.0347:tok-1;95:x0.035:y0.285:f16.07:tf16.08:p0.0346:tok-1
fixed_impedance,sensor_noise_burst,7,1,,1,0.92708,3.16805,2.19357,0.18871,1.80832,0.04648,0.03371,0.56180,0.07865,7,5,0.88564,-0.08075,0.81955,526.56508,0.21969,0,0:x-0.106:y-0.430:f0.31:tf12.92:p0.0000:tok-1;15:x0.043:y-0.420:f19.59:tf12.92:p0.0428:tok-1;30:x0.030:y-0.352:f14.16:tf12.92:p0.0296:tok-1;45:x0.030:y-0.233:f13.40:tf12.92:p0.0295:tok-1;60:x0.028:y-0.086:f14.80:tf12.92:p0.0280:tok-1;75:x0.028:y0.076:f13.98:tf16.79:p0.0278:tok-1;90:x0.037:y0.228:f19.46:tf16.79:p0.0367:tok-1;95:x0.036:y0.268:f19.02:tf16.79:p0.0359:tok-1
gain_scheduled_impedance,sensor_noise_burst,7,1,,0,0.91667,1.72802,0.90657,0.10293,1.27183,0.03233,0.00000,0.63636,0.04545,4,5,0.77485,-0.11425,0.86197,517.97153,0.21995,0,0:x-0.112:y-0.440:f0.00:tf12.92:p0.0000:tok-1;15:x0.027:y-0.429:f13.39:tf12.92:p0.0268:tok-1;30:x0.028:y-0.348:f12.26:tf12.92:p0.0277:tok-1;45:x0.028:y-0.213:f12.89:tf12.92:p0.0279:tok-1;60:x0.025:y-0.055:f13.06:tf12.92:p0.0248:tok-1;75:x0.025:y0.113:f12.48:tf16.79:p0.0249:tok-1;90:x0.032:y0.266:f16.12:tf16.79:p0.0319:tok-1;95:x0.032:y0.305:f16.44:tf16.79:p0.0323:tok-1
adaptive_impedance_control,sensor_noise_burst,7,1,,1,0.92708,1.73452,0.59373,0.10332,1.32601,0.03269,0.00000,0.59551,0.04494,4,5,0.99779,-0.18834,0.84551,521.83981,0.21987,0,0:x-0.114:y-0.432:f0.00:tf12.92:p0.0000:tok-1;15:x0.030:y-0.421:f13.26:tf12.92:p0.0300:tok-1;30:x0.029:y-0.346:f12.85:tf12.92:p0.0289:tok-1;45:x0.029:y-0.219:f13.82:tf12.92:p0.0287:tok-1;60:x0.026:y-0.066:f13.91:tf12.92:p0.0264:tok-1;75:x0.026:y0.098:f13.41:tf16.79:p0.0256:tok-1;90:x0.033:y0.251:f17.15:tf16.79:p0.0326:tok-1;95:x0.033:y0.290:f16.28:tf16.79:p0.0327:tok-1
admittance_switching_control,sensor_noise_burst,7,1,,1,0.92708,1.73220,1.16117,0.10318,1.45249,0.03181,0.00000,0.57303,0.04494,4,5,1.09571,-0.18238,0.81874,524.71120,0.21992,0,0:x-0.111:y-0.428:f0.44:tf12.92:p0.0000:tok-1;15:x0.029:y-0.419:f13.15:tf12.92:p0.0290:tok-1;30:x0.028:y-0.351:f12.98:tf12.92:p0.0282:tok-1;45:x0.029:y-0.232:f16.41:tf12.92:p0.0286:tok-1;60:x0.025:y-0.087:f12.92:tf12.92:p0.0247:tok-1;75:x0.025:y0.075:f12.42:tf16.79:p0.0246:tok-1;90:x0.032:y0.227:f16.78:tf16.79:p0.0317:tok-1;95:x0.032:y0.267:f16.39:tf16.79:p0.0318:tok-1
robust_mpc_impedance,sensor_noise_burst,7,1,,0,0.86458,3.50629,2.29477,0.20885,1.20767,0.02917,0.00000,0.39759,0.07229,6,5,0.35071,-0.01813,0.67993,525.78005,0.21995,0,0:x-0.105:y-0.433:f0.00:tf12.92:p0.0000:tok-1;15:x0.011:y-0.432:f7.09:tf12.92:p0.0114:tok-1;30:x0.024:y-0.387:f10.63:tf12.92:p0.0236:tok-1;45:x0.024:y-0.295:f8.26:tf12.92:p0.0242:tok-1;60:x0.023:y-0.174:f12.26:tf12.92:p0.0232:tok-1;75:x0.023:y-0.035:f11.62:tf16.79:p0.0229:tok-1;90:x0.029:y0.107:f14.86:tf16.79:p0.0290:tok-1;95:x0.029:y0.147:f15.49:tf16.79:p0.0292:tok-1
learned_gain_regressor,sensor_noise_burst,7,1,,0,0.90625,2.71419,1.19182,0.16167,1.48629,0.03475,0.00000,0.62069,0.05747,5,5,0.72608,-0.19349,0.84118,524.45218,0.21973,0,0:x-0.123:y-0.428:f0.63:tf12.92:p0.0000:tok-1;15:x0.022:y-0.419:f10.66:tf12.92:p0.0225:tok-1;30:x0.026:y-0.340:f12.21:tf12.92:p0.0262:tok-1;45:x0.031:y-0.205:f12.75:tf12.92:p0.0313:tok-1;60:x0.028:y-0.052:f14.30:tf12.92:p0.0275:tok-1;75:x0.026:y0.105:f13.27:tf16.79:p0.0260:tok-1;90:x0.035:y0.250:f18.17:tf16.79:p0.0345:tok-1;95:x0.035:y0.287:f17.81:tf16.79:p0.0347:tok-1
random_forest_gain_regressor,sensor_noise_burst,7,1,,1,0.89583,2.50578,0.77027,0.14926,1.25663,0.03229,0.00000,0.59302,0.05814,5,5,0.64398,-0.16844,0.79105,524.52185,0.21989,0,0:x-0.117:y-0.452:f0.00:tf12.92:p0.0000:tok-1;15:x0.018:y-0.445:f8.70:tf12.92:p0.0182:tok-1;30:x0.026:y-0.375:f11.47:tf12.92:p0.0264:tok-1;45:x0.029:y-0.253:f15.86:tf12.92:p0.0286:tok-1;60:x0.026:y-0.106:f13.31:tf12.92:p0.0257:tok-1;75:x0.025:y0.052:f13.65:tf16.79:p0.0253:tok-1;90:x0.032:y0.203:f16.88:tf16.79:p0.0321:tok-1;95:x0.032:y0.243:f16.91:tf16.79:p0.0323:tok-1
hist_gradient_gain_regressor,sensor_noise_burst,7,1,,0,0.89583,2.29469,0.83863,0.13668,1.38283,0.03204,0.00000,0.60465,0.04651,4,5,0.78635,-0.23065,0.82747,529.08378,0.21987,0,0:x-0.133:y-0.425:f0.42:tf12.92:p0.0000:tok-1;15:x0.019:y-0.418:f8.64:tf12.92:p0.0195:tok-1;30:x0.027:y-0.344:f11.98:tf12.92:p0.0268:tok-1;45:x0.028:y-0.218:f14.24:tf12.92:p0.0276:tok-1;60:x0.025:y-0.071:f12.86:tf12.92:p0.0249:tok-1;75:x0.025:y0.086:f12.75:tf16.79:p0.0248:tok-1;90:x0.032:y0.235:f16.80:tf16.79:p0.0320:tok-1;95:x0.032:y0.275:f17.10:tf16.79:p0.0319:tok-1
ensemble_uncertainty_gain,sensor_noise_burst,7,1,,0,0.89583,2.61987,0.84322,0.15605,1.38736,0.03245,0.00000,0.61628,0.08140,7,5,0.63889,-0.16247,0.82004,529.52537,0.21985,0,0:x-0.116:y-0.434:f0.00:tf12.92:p0.0000:tok-1;15:x0.018:y-0.428:f9.31:tf12.92:p0.0180:tok-1;30:x0.026:y-0.354:f11.31:tf12.92:p0.0258:tok-1;45:x0.028:y-0.227:f16.43:tf12.92:p0.0282:tok-1;60:x0.026:y-0.077:f13.59:tf12.92:p0.0260:tok-1;75:x0.025:y0.081:f13.62:tf16.79:p0.0254:tok-1;90:x0.032:y0.230:f16.53:tf16.79:p0.0322:tok-1;95:x0.032:y0.268:f17.52:tf16.79:p0.0324:tok-1
risk_averse_impedance,sensor_noise_burst,7,1,,0,0.87500,3.96407,3.23813,0.23612,1.11282,0.02716,0.00000,0.11905,0.07143,6,6,0.41921,-0.06938,0.60069,524.65539,0.21986,0,0:x-0.117:y-0.417:f0.00:tf12.92:p0.0000:tok-1;15:x0.013:y-0.416:f7.28:tf12.92:p0.0134:tok-1;30:x0.023:y-0.381:f10.60:tf12.92:p0.0226:tok-1;45:x0.024:y-0.307:f14.36:tf12.92:p0.0239:tok-1;60:x0.022:y-0.206:f12.19:tf12.92:p0.0220:tok-1;75:x0.021:y-0.086:f11.45:tf16.79:p0.0213:tok-1;90:x0.027:y0.041:f13.89:tf16.79:p0.0268:tok-1;95:x0.027:y0.079:f13.81:tf16.79:p0.0272:tok-1
conformal_safety_gain,sensor_noise_burst,7,1,,0,0.89583,2.53190,0.92700,0.15081,1.29067,0.03206,0.00000,0.62791,0.09302,8,5,0.70449,-0.18978,0.81424,524.27745,0.21990,0,0:x-0.123:y-0.450:f0.00:tf12.92:p0.0000:tok-1;15:x0.017:y-0.443:f9.03:tf12.92:p0.0174:tok-1;30:x0.026:y-0.365:f11.84:tf12.92:p0.0262:tok-1;45:x0.027:y-0.234:f13.03:tf12.92:p0.0273:tok-1;60:x0.025:y-0.083:f13.19:tf12.92:p0.0251:tok-1;75:x0.025:y0.075:f13.40:tf16.79:p0.0248:tok-1;90:x0.032:y0.224:f16.06:tf16.79:p0.0317:tok-1;95:x0.032:y0.263:f15.99:tf16.79:p0.0320:tok-1
impedance_token_policy_v4,sensor_noise_burst,7,1,,0,0.90625,2.75305,2.49756,0.16399,1.27485,0.02894,0.00000,0.49425,0.06897,6,5,0.79636,-0.09802,0.73601,528.69297,0.21994,60,0:x-0.114:y-0.427:f0.00:tf12.92:p0.0000:tok1;15:x0.025:y-0.420:f11.82:tf12.92:p0.0246:tok2;30:x0.026:y-0.355:f12.23:tf12.92:p0.0263:tok6;45:x0.026:y-0.243:f15.01:tf12.92:p0.0264:tok7;60:x0.022:y-0.113:f12.00:tf12.92:p0.0221:tok4;75:x0.021:y0.017:f11.59:tf16.79:p0.0214:tok3;90:x0.028:y0.154:f16.04:tf16.79:p0.0283:tok4;95:x0.029:y0.195:f15.14:tf16.79:p0.0289:tok7
impedance_token_policy_v5,sensor_noise_burst,7,1,,0,0.90625,3.14656,3.29259,0.18743,1.23883,0.02636,0.00000,0.33333,0.05747,5,5,0.78651,-0.11237,0.69729,528.43988,0.22002,41,0:x-0.109:y-0.442:f0.69:tf12.92:p0.0000:tok1;15:x0.024:y-0.435:f10.25:tf12.92:p0.0235:tok5;30:x0.024:y-0.376:f10.06:tf12.92:p0.0238:tok2;45:x0.024:y-0.282:f11.32:tf12.92:p0.0241:tok4;60:x0.022:y-0.159:f11.21:tf12.92:p0.0223:tok4;75:x0.022:y-0.016:f11.42:tf16.79:p0.0221:tok6;90:x0.026:y0.126:f13.62:tf16.79:p0.0261:tok6;95:x0.026:y0.163:f13.89:tf16.79:p0.0264:tok6
token_no_memory_ablation,sensor_noise_burst,7,1,,1,0.89583,2.79097,1.62255,0.16624,1.22387,0.03010,0.00000,0.53488,0.05814,5,5,0.58848,-0.09284,0.76698,527.17500,0.22002,9,0:x-0.116:y-0.432:f0.28:tf12.92:p0.0000:tok3;15:x0.022:y-0.426:f11.65:tf12.92:p0.0223:tok0;30:x0.024:y-0.368:f10.65:tf12.92:p0.0239:tok6;45:x0.026:y-0.274:f14.26:tf12.92:p0.0262:tok3;60:x0.024:y-0.133:f12.38:tf12.92:p0.0245:tok3;75:x0.024:y0.026:f12.68:tf16.79:p0.0238:tok3;90:x0.030:y0.180:f15.82:tf16.79:p0.0300:tok3;95:x0.030:y0.222:f15.91:tf16.79:p0.0301:tok3
oracle_impedance,sensor_noise_burst,7,1,,0,0.92708,1.71078,0.75782,0.10190,1.29152,0.03283,0.00000,0.61798,0.08989,8,5,0.72763,-0.13669,0.84256,526.48141,0.21981,0,0:x-0.103:y-0.437:f0.00:tf12.92:p0.0000:tok-1;15:x0.028:y-0.425:f13.13:tf12.92:p0.0280:tok-1;30:x0.029:y-0.342:f13.07:tf12.92:p0.0291:tok-1;45:x0.028:y-0.205:f14.84:tf12.92:p0.0280:tok-1;60:x0.026:y-0.052:f13.67:tf12.92:p0.0258:tok-1;75:x0.025:y0.105:f13.17:tf16.79:p0.0255:tok-1;90:x0.033:y0.251:f16.93:tf16.79:p0.0327:tok-1;95:x0.033:y0.288:f17.12:tf16.79:p0.0328:tok-1
fixed_impedance,sensor_noise_burst,7,2,,1,0.92708,2.57233,1.46291,0.16349,1.62102,0.04993,0.00000,0.57303,0.08989,8,5,0.91041,-0.08284,0.81843,476.41195,0.23470,0,0:x-0.109:y-0.439:f0.49:tf13.23:p0.0000:tok-1;15:x0.047:y-0.428:f17.95:tf13.23:p0.0472:tok-1;30:x0.031:y-0.357:f12.54:tf13.23:p0.0314:tok-1;45:x0.033:y-0.235:f13.25:tf13.23:p0.0326:tok-1;60:x0.031:y-0.086:f17.65:tf15.73:p0.0309:tok-1;75:x0.035:y0.075:f17.21:tf15.73:p0.0352:tok-1;90:x0.036:y0.227:f16.66:tf15.73:p0.0356:tok-1;95:x0.035:y0.267:f16.19:tf15.73:p0.0353:tok-1
gain_scheduled_impedance,sensor_noise_burst,7,2,,0,0.91667,1.85036,0.45533,0.11760,1.38675,0.03425,0.00000,0.62500,0.04545,4,5,0.80393,-0.12582,0.85880,472.96138,0.23481,0,0:x-0.115:y-0.431:f0.00:tf13.23:p0.0000:tok-1;15:x0.030:y-0.421:f12.20:tf13.23:p0.0304:tok-1;30:x0.033:y-0.343:f12.11:tf13.23:p0.0331:tok-1;45:x0.034:y-0.211:f12.06:tf13.23:p0.0341:tok-1;60:x0.031:y-0.054:f14.13:tf15.73:p0.0306:tok-1;75:x0.033:y0.111:f16.56:tf15.73:p0.0333:tok-1;90:x0.033:y0.264:f15.22:tf15.73:p0.0331:tok-1;95:x0.033:y0.302:f15.52:tf15.73:p0.0332:tok-1
adaptive_impedance_control,sensor_noise_burst,7,2,,1,0.92708,1.52434,0.50259,0.09688,1.47176,0.03531,0.00000,0.57303,0.01124,1,5,0.93486,-0.16977,0.84229,479.22600,0.23474,0,0:x-0.108:y-0.415:f0.00:tf13.23:p0.0000:tok-1;15:x0.033:y-0.406:f12.90:tf13.23:p0.0331:tok-1;30:x0.034:y-0.337:f12.84:tf13.23:p0.0343:tok-1;45:x0.035:y-0.215:f14.20:tf13.23:p0.0353:tok-1;60:x0.031:y-0.064:f13.82:tf15.73:p0.0310:tok-1;75:x0.034:y0.097:f15.94:tf15.73:p0.0339:tok-1;90:x0.034:y0.249:f15.83:tf15.73:p0.0335:tok-1;95:x0.034:y0.287:f16.81:tf15.73:p0.0336:tok-1
admittance_switching_control,sensor_noise_burst,7,2,,1,0.92708,1.62909,0.45732,0.10354,1.38612,0.03424,0.00000,0.56180,0.07865,7,5,1.10998,-0.17977,0.81630,477.70482,0.23481,0,0:x-0.111:y-0.426:f0.10:tf13.23:p0.0000:tok-1;15:x0.032:y-0.416:f12.72:tf13.23:p0.0318:tok-1;30:x0.033:y-0.349:f12.12:tf13.23:p0.0332:tok-1;45:x0.034:y-0.230:f14.42:tf13.23:p0.0342:tok-1;60:x0.030:y-0.088:f14.72:tf15.73:p0.0300:tok-1;75:x0.033:y0.070:f15.59:tf15.73:p0.0326:tok-1;90:x0.033:y0.224:f15.91:tf15.73:p0.0330:tok-1;95:x0.033:y0.265:f16.18:tf15.73:p0.0330:tok-1
robust_mpc_impedance,sensor_noise_burst,7,2,,0,0.86458,3.70892,1.33077,0.23573,1.18950,0.03068,0.00000,0.38554,0.01205,1,5,0.37772,-0.03024,0.67785,476.51361,0.23483,0,0:x-0.115:y-0.429:f0.31:tf13.23:p0.0000:tok-1;15:x0.011:y-0.428:f5.26:tf13.23:p0.0107:tok-1;30:x0.027:y-0.383:f10.95:tf13.23:p0.0269:tok-1;45:x0.030:y-0.292:f11.67:tf13.23:p0.0302:tok-1;60:x0.029:y-0.173:f15.36:tf15.73:p0.0288:tok-1;75:x0.030:y-0.035:f14.70:tf15.73:p0.0304:tok-1;90:x0.030:y0.105:f14.21:tf15.73:p0.0302:tok-1;95:x0.030:y0.145:f14.32:tf15.73:p0.0302:tok-1
learned_gain_regressor,sensor_noise_burst,7,2,,0,0.90625,3.34668,1.30082,0.21270,1.52532,0.03631,0.00000,0.62069,0.05747,5,5,0.82042,-0.22555,0.83776,480.66604,0.23460,0,0:x-0.125:y-0.429:f0.02:tf13.23:p0.0000:tok-1;15:x0.013:y-0.420:f5.11:tf13.23:p0.0132:tok-1;30:x0.030:y-0.339:f11.57:tf13.23:p0.0298:tok-1;45:x0.035:y-0.204:f12.55:tf13.23:p0.0347:tok-1;60:x0.032:y-0.051:f16.73:tf15.73:p0.0317:tok-1;75:x0.035:y0.105:f17.24:tf15.73:p0.0351:tok-1;90:x0.036:y0.247:f17.90:tf15.73:p0.0363:tok-1;95:x0.036:y0.284:f16.49:tf15.73:p0.0362:tok-1
random_forest_gain_regressor,sensor_noise_burst,7,2,,1,0.89583,2.63044,0.46016,0.16718,1.48432,0.03393,0.00000,0.56977,0.05814,5,5,0.63908,-0.16609,0.79778,476.87276,0.23478,0,0:x-0.116:y-0.430:f0.54:tf13.23:p0.0000:tok-1;15:x0.020:y-0.424:f8.14:tf13.23:p0.0197:tok-1;30:x0.031:y-0.360:f11.78:tf13.23:p0.0306:tok-1;45:x0.034:y-0.243:f11.52:tf13.23:p0.0338:tok-1;60:x0.031:y-0.098:f15.01:tf15.73:p0.0310:tok-1;75:x0.034:y0.058:f16.54:tf15.73:p0.0336:tok-1;90:x0.033:y0.209:f16.11:tf15.73:p0.0333:tok-1;95:x0.033:y0.249:f15.55:tf15.73:p0.0332:tok-1
hist_gradient_gain_regressor,sensor_noise_burst,7,2,,1,0.90625,2.63700,0.45792,0.16760,1.28710,0.03387,0.00000,0.59770,0.05747,5,5,0.71075,-0.19784,0.82516,477.34086,0.23476,0,0:x-0.121:y-0.424:f0.19:tf13.23:p0.0000:tok-1;15:x0.021:y-0.418:f8.92:tf13.23:p0.0210:tok-1;30:x0.030:y-0.343:f12.57:tf13.23:p0.0305:tok-1;45:x0.033:y-0.217:f12.82:tf13.23:p0.0333:tok-1;60:x0.031:y-0.070:f14.90:tf15.73:p0.0312:tok-1;75:x0.033:y0.086:f15.73:tf15.73:p0.0333:tok-1;90:x0.033:y0.234:f15.88:tf15.73:p0.0331:tok-1;95:x0.033:y0.273:f15.68:tf15.73:p0.0330:tok-1
ensemble_uncertainty_gain,sensor_noise_burst,7,2,,1,0.89583,2.86123,0.90383,0.18185,1.41942,0.03461,0.00000,0.59302,0.03488,3,5,0.68408,-0.18814,0.81944,476.27401,0.23472,0,0:x-0.122:y-0.422:f0.62:tf13.23:p0.0000:tok-1;15:x0.020:y-0.416:f7.97:tf13.23:p0.0201:tok-1;30:x0.031:y-0.347:f11.81:tf13.23:p0.0305:tok-1;45:x0.034:y-0.222:f12.52:tf13.23:p0.0342:tok-1;60:x0.032:y-0.074:f13.34:tf15.73:p0.0317:tok-1;75:x0.035:y0.082:f16.54:tf15.73:p0.0346:tok-1;90:x0.034:y0.229:f15.26:tf15.73:p0.0339:tok-1;95:x0.034:y0.268:f16.14:tf15.73:p0.0340:tok-1
risk_averse_impedance,sensor_noise_burst,7,2,,0,0.87500,4.21409,2.44532,0.26783,1.22571,0.02826,0.00000,0.10714,0.02381,2,5,0.46754,-0.08750,0.59537,476.84779,0.23477,0,0:x-0.128:y-0.426:f0.40:tf13.23:p0.0000:tok-1;15:x0.013:y-0.425:f7.13:tf13.23:p0.0132:tok-1;30:x0.026:y-0.389:f10.01:tf13.23:p0.0255:tok-1;45:x0.028:y-0.313:f11.52:tf13.23:p0.0280:tok-1;60:x0.026:y-0.211:f13.08:tf15.73:p0.0263:tok-1;75:x0.028:y-0.090:f13.71:tf15.73:p0.0282:tok-1;90:x0.028:y0.037:f13.56:tf15.73:p0.0279:tok-1;95:x0.028:y0.075:f12.85:tf15.73:p0.0280:tok-1
conformal_safety_gain,sensor_noise_burst,7,2,,1,0.90625,2.59571,0.57773,0.16497,1.22866,0.03360,0.00000,0.58621,0.05747,5,5,0.61817,-0.15189,0.81527,476.07004,0.23476,0,0:x-0.109:y-0.429:f0.27:tf13.23:p0.0000:tok-1;15:x0.021:y-0.421:f8.46:tf13.23:p0.0209:tok-1;30:x0.031:y-0.349:f11.82:tf13.23:p0.0310:tok-1;45:x0.034:y-0.224:f16.16:tf13.23:p0.0336:tok-1;60:x0.029:y-0.077:f9.80:tf15.73:p0.0293:tok-1;75:x0.033:y0.078:f16.50:tf15.73:p0.0330:tok-1;90:x0.033:y0.225:f16.09:tf15.73:p0.0333:tok-1;95:x0.033:y0.264:f15.56:tf15.73:p0.0333:tok-1
impedance_token_policy_v4,sensor_noise_burst,7,2,,1,0.90625,2.63606,1.59018,0.16754,1.25643,0.03162,0.00000,0.54023,0.02299,2,5,0.77549,-0.09475,0.75197,481.50403,0.23487,57,0:x-0.112:y-0.437:f0.00:tf13.23:p0.0000:tok1;15:x0.028:y-0.429:f11.44:tf13.23:p0.0279:tok6;30:x0.030:y-0.363:f10.60:tf13.23:p0.0300:tok0;45:x0.031:y-0.250:f13.91:tf13.23:p0.0310:tok0;60:x0.025:y-0.120:f13.09:tf15.73:p0.0254:tok4;75:x0.030:y0.018:f14.23:tf15.73:p0.0300:tok3;90:x0.031:y0.167:f14.92:tf15.73:p0.0311:tok3;95:x0.031:y0.209:f15.33:tf15.73:p0.0309:tok7
impedance_token_policy_v5,sensor_noise_burst,7,2,,0,0.90625,3.26839,2.74356,0.20773,1.09532,0.02937,0.00000,0.19540,0.02299,2,10,0.81444,-0.13497,0.68001,478.26896,0.23487,41,0:x-0.121:y-0.421:f0.40:tf13.23:p0.0000:tok1;15:x0.027:y-0.414:f10.93:tf13.23:p0.0272:tok6;30:x0.029:y-0.353:f11.04:tf13.23:p0.0291:tok6;45:x0.029:y-0.262:f12.25:tf13.23:p0.0287:tok6;60:x0.025:y-0.154:f13.55:tf15.73:p0.0246:tok4;75:x0.028:y-0.025:f12.86:tf15.73:p0.0279:tok6;90:x0.027:y0.110:f12.95:tf15.73:p0.0273:tok6;95:x0.027:y0.148:f12.85:tf15.73:p0.0272:tok6
token_no_memory_ablation,sensor_noise_burst,7,2,,1,0.89583,2.87736,0.98942,0.18287,1.30165,0.03195,0.00000,0.54651,0.09302,8,5,0.59150,-0.10251,0.76721,475.90519,0.23488,15,0:x-0.117:y-0.443:f0.04:tf13.23:p0.0000:tok3;15:x0.024:y-0.436:f10.97:tf13.23:p0.0237:tok0;30:x0.029:y-0.372:f11.25:tf13.23:p0.0292:tok6;45:x0.032:y-0.264:f11.71:tf13.23:p0.0318:tok3;60:x0.030:y-0.123:f14.26:tf15.73:p0.0299:tok3;75:x0.032:y0.032:f15.62:tf15.73:p0.0316:tok3;90:x0.031:y0.182:f15.06:tf15.73:p0.0314:tok3;95:x0.031:y0.222:f14.89:tf15.73:p0.0313:tok3
oracle_impedance,sensor_noise_burst,7,2,,0,0.92708,1.59289,0.50723,0.10124,1.40580,0.03587,0.00000,0.62921,0.03371,3,5,0.81378,-0.15347,0.83700,477.58280,0.23469,0,0:x-0.106:y-0.451:f0.00:tf13.23:p0.0000:tok-1;15:x0.035:y-0.436:f13.32:tf13.23:p0.0355:tok-1;30:x0.036:y-0.346:f13.91:tf13.23:p0.0358:tok-1;45:x0.036:y-0.206:f14.04:tf13.23:p0.0356:tok-1;60:x0.031:y-0.053:f16.05:tf15.73:p0.0305:tok-1;75:x0.034:y0.102:f15.84:tf15.73:p0.0336:tok-1;90:x0.034:y0.246:f16.33:tf15.73:p0.0337:tok-1;95:x0.034:y0.283:f16.35:tf15.73:p0.0338:tok-1
fixed_impedance,sensor_noise_burst,7,3,,1,0.91667,2.52319,1.33501,0.15043,1.79959,0.04763,0.04545,0.55682,0.05682,5,5,0.93621,-0.09143,0.82116,468.03654,0.20765,0,0:x-0.117:y-0.423:f0.40:tf12.03:p0.0000:tok-1;15:x0.044:y-0.415:f17.94:tf12.03:p0.0444:tok-1;30:x0.028:y-0.349:f11.82:tf12.03:p0.0279:tok-1;45:x0.029:y-0.231:f11.56:tf12.03:p0.0290:tok-1;60:x0.027:y-0.083:f11.53:tf12.03:p0.0272:tok-1;75:x0.040:y0.078:f19.27:tf16.77:p0.0397:tok-1;90:x0.038:y0.230:f18.02:tf16.77:p0.0378:tok-1;95:x0.038:y0.269:f17.17:tf16.77:p0.0382:tok-1
gain_scheduled_impedance,sensor_noise_burst,7,3,,0,0.91667,1.84477,0.58844,0.10999,1.41350,0.03599,0.00000,0.61364,0.04545,4,5,0.79291,-0.11737,0.86316,466.60265,0.20777,0,0:x-0.120:y-0.422:f0.00:tf12.03:p0.0000:tok-1;15:x0.025:y-0.414:f10.34:tf12.03:p0.0249:tok-1;30:x0.028:y-0.340:f11.08:tf12.03:p0.0283:tok-1;45:x0.030:y-0.209:f11.87:tf12.03:p0.0296:tok-1;60:x0.027:y-0.052:f13.87:tf12.03:p0.0272:tok-1;75:x0.036:y0.115:f17.28:tf16.77:p0.0357:tok-1;90:x0.036:y0.267:f16.46:tf16.77:p0.0359:tok-1;95:x0.036:y0.306:f16.80:tf16.77:p0.0359:tok-1
adaptive_impedance_control,sensor_noise_burst,7,3,,1,0.92708,1.68089,0.73124,0.10021,1.67718,0.03659,0.00000,0.57303,0.05618,5,5,1.04357,-0.19992,0.84754,468.46123,0.20772,0,0:x-0.123:y-0.418:f0.36:tf12.03:p0.0000:tok-1;15:x0.029:y-0.408:f11.80:tf12.03:p0.0294:tok-1;30:x0.030:y-0.338:f11.60:tf12.03:p0.0297:tok-1;45:x0.031:y-0.215:f11.94:tf12.03:p0.0311:tok-1;60:x0.027:y-0.062:f12.45:tf12.03:p0.0269:tok-1;75:x0.036:y0.101:f17.19:tf16.77:p0.0363:tok-1;90:x0.037:y0.253:f17.28:tf16.77:p0.0366:tok-1;95:x0.037:y0.292:f17.22:tf16.77:p0.0366:tok-1
admittance_switching_control,sensor_noise_burst,7,3,,1,0.92708,1.60761,0.93581,0.09585,1.44736,0.03568,0.00000,0.58427,0.04494,4,5,1.06551,-0.16504,0.81342,470.85326,0.20777,0,0:x-0.108:y-0.444:f0.00:tf12.03:p0.0000:tok-1;15:x0.029:y-0.432:f10.87:tf12.03:p0.0288:tok-1;30:x0.029:y-0.359:f11.50:tf12.03:p0.0289:tok-1;45:x0.030:y-0.235:f12.03:tf12.03:p0.0295:tok-1;60:x0.027:y-0.086:f13.35:tf12.03:p0.0271:tok-1;75:x0.035:y0.068:f16.32:tf16.77:p0.0348:tok-1;90:x0.036:y0.221:f16.93:tf16.77:p0.0356:tok-1;95:x0.036:y0.262:f17.15:tf16.77:p0.0357:tok-1
robust_mpc_impedance,sensor_noise_burst,7,3,,0,0.85417,3.68698,2.23265,0.21982,1.30813,0.03280,0.00000,0.40244,0.03659,3,6,0.37108,-0.02823,0.68138,467.08603,0.20782,0,0:x-0.117:y-0.425:f0.20:tf12.03:p0.0000:tok-1;15:x0.008:y-0.425:f4.98:tf12.03:p0.0077:tok-1;30:x0.023:y-0.383:f9.73:tf12.03:p0.0231:tok-1;45:x0.026:y-0.292:f10.77:tf12.03:p0.0262:tok-1;60:x0.025:y-0.171:f11.78:tf12.03:p0.0247:tok-1;75:x0.031:y-0.032:f14.78:tf16.77:p0.0308:tok-1;90:x0.033:y0.108:f15.12:tf16.77:p0.0325:tok-1;95:x0.033:y0.148:f15.62:tf16.77:p0.0328:tok-1
